sentence_id	sentence	sentence_domain	source	is_used	clips_count
523746e637f5dc49b595fe348a20f7646836dcf26d5c4793bd134d0003112171	Nghịch ngợm vào mỗi đêm		sentence-collector	1	3
523e38df7ae5aa9a580677fd94d67cf55d258323ca19f980c30c03e98892efc2	Trinh Lúc này giống như một con mèo cái tên kỳ động dục		sentence-collector	1	3
5243591406a69df43abc4aeb5bc07591b6eb0e815eb5f3d31cf47726f78681e1	Ba ngày kể từ hôm xảy ra tai nạn		sentence-collector	1	3
524cd414f00f71646c22b27710d134e38ea63201df8d451635f5809495aee514	Không giấu gì anh		sentence-collector	1	3
524e60e810351e5682921e12f71798033d62e9e8498d4a8745343f9acb681a75	Sự thật về kumanthong có như chúng ta đã nghĩ		sentence-collector	1	3
525c570f90859d169da08f267491d8a1dc682cf695cd73961ae4ea7d27648b5e	sẽ không tránh được họa sát thân		sentence-collector	1	3
5279f4b7318654cc1b7d41d79b8a4cdad33db719fb20eb9ea0b47a40ff233ea0	Chinh nằm đó tận hưởng cảm giác khoái lạc cô tự nhủ		sentence-collector	1	3
5279fb0e7b29e8c287b59c44c35f0b38ed561baa08fc6762cedb76f285309cc8	Có hai hang cây		sentence-collector	1	3
527cad4665e51deb862cbde3cc0061eb7f2650c5475987072114a2e44e5f46c6	con nói linh tinh cái gì thế		sentence-collector	1	3
52a49d853f9afdc7430b81f2964618ba7105bf8001efad7e6d21f7549e1d903b	Nắng vàng thế có hong sầu nỗi nhớ		sentence-collector	1	3
52a8dbb3a38dbfafffb6b596dd38dea808b44d1ab52489da5bb3c2ab1db985c1	Tôi cũng nghe thấy như vậy		sentence-collector	1	3
52cac1312f00565cbe5e9b07c05d5f1addb79547de5baf7604732e4b5efa79e5	Tuy nhiên quân lại nói		sentence-collector	1	3
52dfb79d8d05caae6513a69acc6a42f4bd0d76a756ff110510aeb079772a62b1	Ươm mộng mơ đón đợi gió Đông.		sentence-collector	1	3
52ec505b0771be0089ac765eb4b86a0434c0680cf412d77e9c53d09ebef15b66	Hoặc những trường hợp của cháu thảo		sentence-collector	1	3
52ee069cb3d36f69a70041a627aef04949a1da3e6540d46e493e1491b21bf0d9	Cũng còn may		sentence-collector	1	3
52fa02613ffdbdb3db6b8896101bb2d223f7dc56cf2c9ade78aa5da4b9bef95a	tao không đi thi được thì làm sao		sentence-collector	1	3
52fa5951914250f2943a967862fd840be44a6e9fefe6f692e4065f406557ed08	bà ấy đâu rồi		sentence-collector	1	3
530b4c0c67f261a6eb982d2f9dbc7c669b8c205c017827480349ac49f6bda844	Hà ni cũng bình thản		sentence-collector	1	3
530fb33b0b028643bba91e32ac240a7f3f89bfe5bcb7685f7fd8ead5ea41e544	Bên trong không bật đèn		sentence-collector	1	3
532328e37bae3886ac47c2861680a3778136a229b426d66a69df5a35359d5d7d	Kèm theo những tiếng hô lớn bằng tiếng tây		sentence-collector	1	3
5323cd4770a7f6c41f6ab70d68542d3f702ed4499b968194d423654ae87e625b	Muốn bên em cho đôi mắt trong ngần		sentence-collector	1	3
5329071123b6ea40a16154ce8529de08ac53667c6df59fe97bcbfaaec10d9247	ưa Nhìn của một anh chàng thành thị		sentence-collector	1	3
533430d77ea16af7c6df16d2c877331c640cf3a1de652d2733471722f35db3d4	Người của em bỗng dưng lạnh toát		sentence-collector	1	3
533dc2b12c2937761a2d32941e21f5da0539112b48b936776ba6f7aecfde7ece	Làn mây lả lướt thả mình... trôi xa.		sentence-collector	1	3
535389e99adb12441de2658a764db79d7e38ca0b604892dfe94f2510fac58b09	suỵt bé mồm thôi		sentence-collector	1	3
53603db485e3f0095b7a92a17adf98afa6de306f7f69e822cfd9f77e415c70ad	Nhưng mà có một chuyện này tôi muốn hỏi ý kiến của anh		sentence-collector	1	3
53672cd85890971025c72d6f547608883fbedf910a4a05f21338469024d0a4ed	trước nhà tôi gọi vong bố tôi		sentence-collector	1	3
536f41b1fdb5b9d8dc26e1c6eb653675f40f021a3e5764b1c966ca3a3b2d7f43	Những bước trong phòng cứ như trời đang sẩm tối vậy		sentence-collector	1	3
5375f93e75a755aa12226fb2cdbc0697e9946fe04eaf3b33a6b4302dcaf5784f	Để tôi thắp sáng ước mơ.		sentence-collector	1	3
537a21956d32c31ced0f0be8669496cffa277bc2fb5943f8d4c19031cb87beff	Ước gì ước gì anh ấy là chồng của mình		sentence-collector	1	3
5384487069be369a3f5bc6872205aa7e28e3a760c9a3072e3ed389622f1393a5	Tại hôm mất bạn và cháu đi ăn chè		sentence-collector	1	3
539656dee5a66b2e861a727e639c44b65213ba08c5a030e8d1555e682ccacaa8	em và mấy cô người nhà của thảo ngồi xung quanh		sentence-collector	1	3
5398a60fbdafa295bc99669b6961690bbb1e65abf2902b327dbeb91befc7d21c	Thi thoảng trong Giấc Mơ		sentence-collector	1	3
53a3440cec8939a62d5077cadbe0c21038df1f92d1a027292403ac0c229e6405	Người xa có hiểu nỗi niềm chờ mong		sentence-collector	1	3
53aa124ea48ecc5ff8028bf4b44025467f6fc2908ae6f4927e32488fd9ade6d1	Quân lúc này mới lao mình được vào bên trong		sentence-collector	1	3
53b4111e59dc2f23c7ef2bb6f8b31ab7e62dce3cc8d18ea2143b39869fdda41a	Không lẽ con thảo muốn bắt con thanh nhà tôi đi thật sao		sentence-collector	1	3
53cf4ff9d685baae11c85f3970fe79934ec1270e9e3f6b56b49f55f12d2c92df	Thảo quyết định không quay lại		sentence-collector	1	3
53e17b1efcc0b0af318b47d53117db3eb93a7dc48b5d69d2cb073067ad1f92a1	làm lễ chờ tới hơn hai tiếng mà không có kết quả gì		sentence-collector	1	3
53f01d12d9a65dddb7a290e1f6d2d6e443a76de6a0c10da84b3ad6a5398a98da	Đúng như lời chị đã nói		sentence-collector	1	3
53f29fec64a7962bf3f4056dd2f99e715824585ba28b0c36fe92c2a4641764f4	Đêm nào cũng như vậy		sentence-collector	1	3
53f670d3929088af303adbfe6fdc51dfa44fcc81b06894226e9adf153b69603b	Để khói yêu thương mùa xanh nụ		sentence-collector	1	3
53f94a203bb2b61b12805f0ca8bdf75401cfc9aeda0a7b630e98e53b2d138a9d	Phải của một mình mình		sentence-collector	1	3
53feaf700c0c4b3d36930b2a5c7ea12ce9e28262c6c89f6e1600565e09e959aa	Đôi bờ lấm tấm cánh vô vi		sentence-collector	1	3
5408078442b6e5369d868423ca31064392720cad84d7020cb09352ef65a6a66f	Không ngờ nó lại gia tay nhanh như vậy		sentence-collector	1	3
5415cb431d82c4759c984d47f4a2ac8f3fbdfcd246cf40715b1d9c76e974cb17	Thì tao với mày vẫn làm bạn với nhau		sentence-collector	1	3
54182f0dcab2287e11f09d0d16ad688907e33f343c9ac4471b28b0adff3da971	Trinh nhìn thấy nó một cách rõ ràng		sentence-collector	1	3
541a8986b224282afcdcdc001d18d9b61422dc3afc401f275aaa3ab7425812c3	Nhóm bạn học dù Trinh đi thăm Phương		sentence-collector	1	3
541af9e1a641d799883ab58fca5ee16c9fda7d964bf7096a907d9fa4905c0623	Đi vào xem tất cả mọi thứ vẫn bình thường		sentence-collector	1	3
541b2910d1f3d99428fab96ed862f4f27f5e2365a827740f13fe264746793ea3	vừa bị lỗi kẹp ba		sentence-collector	1	3
54248f6c0ca13ba6e0d7b3fef5368b93d31ae31ce270699bb7ff719ee33de91e	Sợ vợ sống lâu		sentence-collector	1	3
542769fd894d7eaf7f00c5e300ff9d1ba6101ea216ebfb5e7e593bda5b0d9809	Người mà cô đang ngày đêm thương nhớ		sentence-collector	1	3
54359b357f74289f64f417c2a971a0ab15874b9a46ac53f8c29e3c8d83b9b642	để giúp cho mẹ		sentence-collector	1	3
543b1e929a05efe5748382d3f0d57001767eb2534761c2b8963c4260ad16b268	Còn lại hà ni Đang lúng túng		sentence-collector	1	3
54494eeff1f7dbbbeef9b785fcd9dbb00883a783126d0da9555551c6b657295b	mới đây còn tháy hai người tíu tít		sentence-collector	1	3
544b781e5e172bff05f7ae8b747f6db1b22df5969a30de11a7625c6864f66b17	Gửi mây xa biền biệt bóng chân trời		sentence-collector	1	3
54536878335fde3608b59528d44f8eb00c4250d9d0ec1a02fd07112302cd21b3	Cảm ơn anh đã giúp đỡ		sentence-collector	1	3
545bfa369efd66828e971afd76d88662317c44a2b76389329eb9fa8334e93f12	Phong tự đứng dậy và nói như chưa có gì xảy ra		sentence-collector	1	3
5461c2eaf941930c34d02f157f82955d0cf4cfb093dbe77037691fde07d8a0ee	bà đi qua ngã ba đường gặp Thảo		sentence-collector	1	3
5468777c89a180c37d8b262e52a6536185e261390b764e984b09c167154cbd80	Mẹ Thảo quay sang nhìn bà bói một lượt rồi hỏi lại		sentence-collector	1	3
54716ff5ce2f655ad02cd5a5a6405ec35aeabb3fe6f161b6b19acb00527b0824	Người đứng Xem đông khủng khiếp		sentence-collector	1	3
5481a729624ea7521059c95fe7a0ef3d0322b28514cd2699e22cb66eee26bbcc	Với những cái móng dài ngoẵng		sentence-collector	1	3
5493f80c2b6512c4b7be20c404f7051f628659fda1e9c192c52042315e7c3d7a	dạ tiền thừa của chị đấy ạ		sentence-collector	1	3
54a2d959ce5d109a9ec551543bbc679fe030bcc4b4fcbd4b459cc8d835ee4533	Gọi tôi là dã quỳ		sentence-collector	1	3
54b145d7273a6f251d22f1a234c6c8a27fb27f9caab23df567e0f40ad0e30eb4	Phong vẫn cương quyết		sentence-collector	1	3
54b578d9d9762a132a9febd8e28d5fe795c74b418445d1a29b4257189483b285	cô không thấy có điều gì lạ cả		sentence-collector	1	3
54d02ed787c5c139db0b5fe8b4c178f6d4cbe951711851c259b2487278a08da8	Mùa đông về sương rơi lạnh cóng.		sentence-collector	1	3
54d22045d035d0f119f15c5a0608e8f348380ece0d90c2b936055ee0c57b3da5	Giờ nghe hỏi mới quay lại từ tốn nói		sentence-collector	1	3
54d41695daf5b89f4f9f9cc0f20e7b80d6bd78fef4c9d0704ceb6ac60542c0c5	Như ngàn vì sao		sentence-collector	1	3
54e4f488b26ec63f13acc641dd539b8a9071c7b86933056a5667d4a7b995f6e2	Vô tư trong những buồn tênh		sentence-collector	1	3
54e56a08061735e7e40a229c2218ff5e1e6a1db20d7c57463dd50d92a7c92935	Trăm hay không bằng tay quen.		sentence-collector	1	3
54ee3a0491e4e2df806d8f54e04277614bc205319b8f28800554b029055a6809	em liền hét lên		sentence-collector	1	3
5504a41f4e77900b96e9f261831aaf5b89e6a5ef8cdebc2b32988e940c86fb8a	Đời mênh mông che phủ áng mây mù		sentence-collector	1	3
55055aecf53e02ce7a3689f2e5113e9a320b03c7dba0b1e22a9d2bd2edbebcee	Đêm gom sương tưới vỡ những xanh màu		sentence-collector	1	3
550878577ddfa692902bce1209b7aa535abda528be8e94688d721fb060fad61e	Đừng gọi nha, cho nhẹ nhàng mong nhớ		sentence-collector	1	3
5513f77d1f16b04052c65d2c1958167bec744ed1f9c419b8ad37f9218152f1a6	Những bài thơ mừng năm mới hay nhất		sentence-collector	1	3
551bb13ef70c55bc1472612bdaf5e93c5a419328a237e069ef975366758e5776	ờ nhưng mà mai tao đi chơi mà tao lại không biết nhỉ		sentence-collector	1	3
5522cdad0733d16f51ecf6e37873c688ac3fea15819d638a6cd557483e7f2c69	Bỗng tạnh mưa rào		sentence-collector	1	3
55247820713e43e007f5fd48418be55527b5ee1f07f8a87fa012b838661c5f4b	Mẹ bế mẹ bồng		sentence-collector	1	3
5535bdae8b170ad74745829967729ab58266cb16a4e60026a84948599ff2c831	Những vong khác cũng phải có phép chứ		sentence-collector	1	3
553e7cb1afe61b5d62bdc35abab8fff3e9ebf80dfc3ede8e237b2ead615e8d63	Vậy là chuyện bà ấy nói là không có thật		sentence-collector	1	3
55472ae5435789314971cbb3548f9894465000900e8ff0207ebeb2f745cbdebf	Phải tìm anh ta để hỏi cho cặn kẽ mới được		sentence-collector	1	3
55475b0d8a2bef30b04eab9bd66b7f98131f70fdf726427d93e056b8dc95113a	Nhưng mà gia đình của họ cũng đâu biết nhiều hơn chúng ta		sentence-collector	1	3
554b739f5f0f13ffcaf4ce3786e158db1a044aa2b9d9dffe96e1789777b3ed9c	Nhiều hoa vắng mặt		sentence-collector	1	3
55580eb02a0d3c8014314fc89c339bb7200577b1b04e90d7e822f411a23d81b0	Mà không có đi lên tầng ba vào phòng thờ Phật nữa		sentence-collector	1	3
55586ebae54508200944c2e99567e69a2a300b07f9bdcce8af591dc9f7f210fa	Mùa thu quấn quýt gót hài		sentence-collector	1	3
555abd5a3df140a0ad1ddce0e2899abfa81c2d24b4ce779433c2f8bc1f5a0e76	Con muốn gì mẹ cũng sẽ đáp ứng		sentence-collector	1	3
555e2071aadf0db4a51698c7c16ef6b131218a3fad8ba0250e5abdd69b9bc6e9	em là em ; anh vẫn cứ là anh.		sentence-collector	1	3
5564abc15ce03c5d6129836d20d5384f59d70dfe9493aba29edfae46d0b43f6a	Nhưng con chỉ khóc		sentence-collector	1	3
557995d6a0c21056cab83534b4270258ebc6317e942407e3c137345fa4e0946f	Một số thì chết quá bất ngờ		sentence-collector	1	3
557bb1302abe3afe227b9d813faa119a1b48ef6f46ed1518a30c1683d973c8bb	Đang sắp lấy vợ thì lại nằm ở đây		sentence-collector	1	3
558043e9fff542c56707d5b729b4864014c332cf6b7c197b1cfc6dc091e61d95	Thế còn ở bên phòng kia là phòng thờ à		sentence-collector	1	3
5581700a6b2677574040c0350cd930c0ebf12202f3947be48e0415deea4e0f38	Hỏi tâm tư người xưa cũ đâu rồi?		sentence-collector	1	3
5592f6e2225d2069792ba717e121b94905e9a62e643aed3e2f861aa19de423c8	Tôi hết đau rồi hay là		sentence-collector	1	3
55983067a02fd37808093aa97e87840f9e01c9361dc1969e2b70fe2613d2023a	Bận lòng Anh trong hạnh phúc mai này.		sentence-collector	1	3
55ad8e736ec651fca8d47db3f83975f51e51535fe4fa78555a5ec4a3bb8ae018	Đặt bát cháo ở lên bàn Quân liền hỏi		sentence-collector	1	3
55b003466c4ed1d1f9a226baad4030a5d53349b7d5b7dc1534266cc71c288b76	Mày phải tin tao chúng ta là bạn		sentence-collector	1	3
55b058046bd96b53696206dd1ae8e69c5eea099b9600b9b0330e64ad5206e933	tôi là công dân việt nam		sentence-collector	1	3
55bfe3eeedd07647ee0191c5b774639b7826b083f8d839dc564e2601c03aa640	Những người ở nhà thì tiếp tục tìm kiếm		sentence-collector	1	3
55cf9a410f1bb1442a5957989dbe5ffd9b8f9ec665585d15f352f9dd53212772	Mỗi lần nhớ mẹ		sentence-collector	1	3
55d4409b8254134515dded0f5e643bcaae05f686144418d753bdb08ecf04e775	Bạn cùng em ánh đèn đêm bàn máy		sentence-collector	1	3
55db25bb49c70350b1bdc0313b644433fa2d79fc2c701cd6623481b260e3219a	bà ấy kể chuyện rằng		sentence-collector	1	3
55e49eb4fc9a68a21feb6eb42930022c3e7c076b361aa19b24785fef8b620c47	thì Người đàn ông này liền lên tiếng		sentence-collector	1	3
55e5f4bc23149dd780b6086c76b5e67ea76de5e39609941a506e80ede01caf29	ngôi nhà chưa xảy ra chuyện gì		sentence-collector	1	3
55ed98d6e49549c16837ffd9cf35faf3eca10830d32b3dd0d254694d09765206	Mặc dù tao rất là sợ ma		sentence-collector	1	3
55eebd2572feee86c37c89601bec898cc1670079970bc78cdf81fed679e76319	Chiều lồng lộng mây mù giăng ngõ lối		sentence-collector	1	3
55fda648dd7ab4f8a616d0f90437f59e9bb783209056f4c6b63e34e20b5e9c8d	Chú thích		sentence-collector	1	3
56049822986987ab3bd8ee9b31ac0dc0afa1b39ab3a24513cbd630ad4c658896	Cô ngừng lại không dám nói tiếp		sentence-collector	1	3
5613ff5c04c7584a55d67d08f3c474da775aa80d20f410e1eb338fd3025c6a3c	những là vàng rắt trên cơ thể của nó lấp lánh hơn bình thường		sentence-collector	1	3
561427e0a4cf028745922745604437acacac689855093ea40671b4f94049b8e6	Kìa Sao Anh		sentence-collector	1	3
5614b91c3b8c0cc1311d889ad45197197b300d4def649302d75be2f0465a22ee	Bố em liền hỏi lại		sentence-collector	1	3
56182806a457bfa4d7078eb3daf95388b93ff08c0777350da2d9a80c50dcd2f4	sau bốn mươi chín ngày nếu không được siêu thoát sẽ thành ma		sentence-collector	1	3
56196231425bce715d64e6ca5527690c0d504b4cba26746a180a113cd541d65c	Khổ thật đấy tự nhiên thì lại mê tín		sentence-collector	1	3
561cfe156710414b1da6d52a164adb03bb0e71d24c0e227d25767c8dece31546	Trinh mỉm cười hiền dịu dàng		sentence-collector	1	3
563e51ba0c990e3def841ada78115683c2a3b1c9bfd1660d0b890eada8bc6ca7	Nhưng bướng bỉnh giấu buồn nơi đáy mắt		sentence-collector	1	3
56448a81c98af04b9123992fde898b453a458a56770f71e80ff5e2c7ca2592a3	Những bài thơ về động vật cho bé mầm non		sentence-collector	1	3
564d87e91d3fe5680c3f8cfcaa7218ff18032e334d611577ae3514e1102f07ac	Thôi chết tao quên mất		sentence-collector	1	3
56683ef610ee0fc9dbde53ad9ff8fcf0f420b2a31c0ba1e9654545a3db1a6ee5	Nỗi buồn về trên những bước chân êm		sentence-collector	1	3
5674f51e6228f81dac29bc9a96ee9b5ba25b8af281ca4317e2f88e22c0961ddd	Đám tang cũng đã lo xong rồi		sentence-collector	1	3
567865254fd54d6ed043e392f53cc686c4fdc92f6ff48fff43995722f2af3688	Bởi chính anh ta cũng đã trêu a phen như vậy		sentence-collector	1	3
567e19339da2209548b15051d4403cb888f33b47d94e7a129e44737652568cbd	và lấy tội ác làm nguồn năng lượng		sentence-collector	1	3
568fb4f375236a57caf76e6e4ea311e4aa60b928a796d314fbbce6ca2c3f790a	em liền nói		sentence-collector	1	3
56adcbe819f843e33e27f2b62673fc3cc5a30802c7e97ae0c9c299713e478d5c	Chỉ còn anh và em		sentence-collector	1	3
56c016cab76f696a2a2b4bdb3def14c2889ba33c09adbc42acca1fed7c19abc4	Tôi với Sự sẽ ở lại nhà anh ta		sentence-collector	1	3
56d39446a745a63f535e351b374300262d5729dd4f86c2fadf1c373892c6b8c0	Tháng mười một lòng chợt thấy chênh chao		sentence-collector	1	3
56d808e6a263edfad9c48c9ce0e14d152182df8b1f0a59651cae8c51810d95a9	Sau cái vụ sảy thai thành ratrầm cảm rồi bị điên		sentence-collector	1	3
56e62e0234b2603803555981a839c4f176483997ce624e66aec50a979005590e	Hà ni Anh về rồi này		sentence-collector	1	3
56f59fcfa284cc2525c3834b1fc73a41a4a38a507008d644f9c6cedb0c7dce4b	Ru tôi ngọn gió trang đài		sentence-collector	1	3
570afa30b033544d9ec8ff196ba9e2795189ad6f3a6d4172859c41d6914f7aac	Rồi Lúc xảy ra chuyện không hay		sentence-collector	1	3
570b75001e750c346cc85607bda2ba93a4a41611d2ff44ab19dba67eee71837b	Rồi vô tình thương nhớ		sentence-collector	1	3
571aafc50af361caa871b23b9089e29fccd5843be434fa5a4de1672aeb9d8933	Ngoan thì cũng hỏng người ra đấy		sentence-collector	1	3
57314b53f436f4d688c79568a1891e63d2a199710e6247cea5343d77212d33bc	Hay là cái Thảo gọi con hả mẹ		sentence-collector	1	3
5733d5cb27322079e9f7b594d8908dbf77390c29c070ac3bf2d0dafdb7f7025b	tôi không có tin đâu		sentence-collector	1	3
573cc5b5a3be45b2589fcc0c914418d14047c9075427afeba97810d081e0b75d	Mọi người biết được giúp đỡ và hỗ trợ		sentence-collector	1	3
574a7c6b9d3b9f9351166963b7966410f06579adcc986b3b087b58995aedcb27	khó khăn		sentence-collector	1	3
5759b4ee9f5a635ce72fb9fbc5ceff58e841ed7ec683d465241685f2be371595	Tiếng đàn mưa nức nở khúc ngậm ngùi		sentence-collector	1	3
5776ff1bbc3d112ef4b272a862fe913d68a65392814ddc188a188a6a97e1f262	Quân tử nhất ngôn kí xuất, tứ mã nan truy		sentence-collector	1	3
5786bec3546489f53d799fd97a303843ae56ea2e16b5042bf0ac3fe099a19eb7	Giọt thương giọt đợi đôi bờ thổn thức		sentence-collector	1	3
578f09a2e8b25e6f52f80970e7ffafbf71ccabbf5a5fc72069df315099874fe7	Thu chưa qua nắng đã nhợt phai mầu		sentence-collector	1	3
57b0b7f2f91ad3e34877b0e5fb558a812029ffcb2adcd8e536fb255f6c86ae22	Cùng bạn đùa vui.		sentence-collector	1	3
57b937165242f60a9766eeb478f5d2715346099c713d5b64dcf4db648a846c1c	Không có		sentence-collector	1	3
57bf9d693aab1ffe5587afc25d08b626f1e1b8c90cd66f8023e9f91cc24f2b25	Tao đáng sợ thế à		sentence-collector	1	3
57c07352d891cd6bedb523427929d42e17a80190e34316342782b59ceacdea04	Xong trai này		sentence-collector	1	3
57c718efcdca720a10b2a1f5b4e2e3e11202fe3ec0ba05c12e5cca2d19847a93	tại sao bà ấy phải làm cái điều vô nghĩa đó		sentence-collector	1	3
57ca007849091d4e94de603d42f49815195161f8c7b1bf75e142a8e8870eca91	Nên là họ vứt xác ở đâu đó		sentence-collector	1	3
57ff13cd6900041ae1a2cde0dddb16865d506ae835a73ee7d03e884aa1d165b5	Giúp ích nước non		sentence-collector	1	3
58118687635e9ce10339bd4062e590665a1fdcba6cb3fef9a35091e877ba3900	Ông là người viết và đọc bản Tuyên ngôn Độc lập		sentence-collector	1	3
5839bac2ed20cf60a600559d8b13c88877693b075cd9dbc6f5aaedc521c6b020	thấy gia đình nó bảo là mới tỉnh lại đêm qua		sentence-collector	1	3
58484b567bc855af95c7bdae25315564f440c1c1dcc2f3ecf9e903546062fd76	Uổng công tao coi Mày là bạn thân		sentence-collector	1	3
5849f75f3c3323edcc90e49592da6642cea9f833ec655fc24256b55d48d81511	mọc rễ xuống bùn đen?		sentence-collector	1	3
584ca5c210bff29485166a3db2c31d785774e62ab809194d60a7bdc9f4bcdcde	Nhưng hà nãy giờ vẫn còn đang suy nghĩ lời của trình nói		sentence-collector	1	3
5869867102d91947fc9537068e4086c79b8bc184f06495676122d1f986d02787	Em lúc bây giờ bất ngờ và hoảng loạn		sentence-collector	1	3
5870a131c04e25c94d1cd367bc10de9ecdc2b20e93749f7607311ea103829732	Vô tình anh không nói		sentence-collector	1	3
588580ff372e12692502824098ef5e630acf3e9f063e8b0792a2430e80a75ec3	Nỗi đau ấy biến thành lòng dũng cảm		sentence-collector	1	3
589193156ad6863ab9b08e8fa3e8f9b0c922256f9776bb74bce5f0eaed1461a0	Em muốn khóc thì em cứ khóc đi!		sentence-collector	1	3
589ca178524decefe6a7628890058a57c0717e5066c435404e52db8050125532	Trinh có phần hoang mang		sentence-collector	1	3
58a5899932aff698902ce246d8a4fbefc6fbd0ba614a5e1f4632a4f7e756a731	Phong không hỏi thêm		sentence-collector	1	3
58af8db99d8d8c429606ba5f006ef3eb5229b0ea660da91c644349879fe228fd	Trinh bội vàng lại xem		sentence-collector	1	3
58b57698fd63c11d7382e83d693db0ca5b2dc9f1b26447c62a6847917792a32a	Còn quan trọng hơn là bán ly cà phê đó		sentence-collector	1	3
58b9526aba1bbe3c67e316b26fbd9d48841ce2605df7a5cf650be03513811928	Thời kỳ ở Liên Xô lần thứ hai		sentence-collector	1	3
58ba39d283a7ae8eddb378758e21bed423f291635872c531a69a91b9686f32df	Bố mẹ em nhìn theo tay chỉ nhưng vẫn không thấy ai cả		sentence-collector	1	3
58dce4409ab8f81b563bf112fd2b088477714be62b92da842996d6d45e2671d6	Sao mày cứ chạy trốn tao		sentence-collector	1	3
58f348837f6b6c90ca1e5f824f5f016bd685f0d83824ae33ab97acaefdf22cff	Buồn riêng mang trú ngụ bao ngày		sentence-collector	1	3
58f9f147040e9f7cb084480a7094687b173c342bb5af142b3f51fe775c095869	Anh ta cứ như thế sống đến bây giờ		sentence-collector	1	3
5907b0da65e9c6ebddead58dd3e740cb555db46dbdfa07aa4c449bcaedd2062c	Hay tính công lao		sentence-collector	1	3
5923974a5b2728fb232574724d7182126ae990d825b0488acdc4474d1a3380cc	Có thể lúc anh chở cô ấy đi đường		sentence-collector	1	3
59271b8e298345d2db0014045f0929af9dda19e1864a8424164ebd2474a680f3	Để cho duyên dáng ngọc ngà bên anh		sentence-collector	1	3
5929cda0f14909db77028161c7bfb3fff84de9847fbdfe0c0cd2a087a79b4084	Mình thua gì cái nhi cơ chứ		sentence-collector	1	3
59394587f1d37477fe1b4669527927a392837e4776f875daac946f4c7876fa9c	thấy cách đáp cộc lốc của cô ta		sentence-collector	1	3
594626922a9b25e5f4b69a70b38e6ed5931230d985727133ec44654847fbe291	Nhưng mà lạ là thảo khỏi bệnh đi học lại		sentence-collector	1	3
595d764573a29478bf29a06882e843e885777c81cba5e770103006853324e525	Nên mẹ nói ngay		sentence-collector	1	3
596bd1bb4b27b97461b5f4568a343d228fe469395d90755927a53d67fba2e0b6	Để cho anh tới dạt dào bên Em		sentence-collector	1	3
59780397e24c73c3e5258a262f95edc2b68653f144cfaccfbab5d35dcf1e33af	Mẹ Ơi Con Xin Lỗi		sentence-collector	1	3
599cdda85298f892899d86216af932fc14c0403001de772b8889a7aa7292e398	Vì quán nằm ở trong hẻm		sentence-collector	1	3
59a325281c4a3f35b476650d8577aa0add6f480e9567cecbb86cb2b8a1cb9c11	người ta hỏi em nhà ở đâu con cái nhà ai		sentence-collector	1	3
59a83b2d006f71be3585b8a75a0e0c0246d3b4a512b9d4f43856e0eaf46c9df2	Vô tình nói một câu		sentence-collector	1	3
59a9c2fca7ef541154fd59389dd5b0227290def4d3b12d072ed279cb0db0803b	Tuôn trào cảm xúc		sentence-collector	1	3
59addcfb76ec045d86a9238f789b5abb42426db5f3cae866c723ba79ad730a6b	chết rồi		sentence-collector	1	3
59bcec9cc475034151a9fe233e11ede89147b10acf1408b06c0ca45ab9a76b04	Bồi hồi hoa cúc nở sao vàng trời		sentence-collector	1	3
59c95f38aa8a6d23389b5aaa52b440b589524d4dca82e0be534b41dd2c6846b5	Gập ghềnh đá sỏi		sentence-collector	1	3
59e1bfa3526ac2a31b5d0877d3ac631130d57c7389a6c975d0912b4e4e0e984d	Yêu mẹ thương cha		sentence-collector	1	3
59e690ab02d8a47fea65ac8ddadf38490921b7594e096ac23f38f73eccd69f25	đang nhớ lại chuyện cũ		sentence-collector	1	3
59f39cf7fe48495cc7ec4bac104eda0327524139c6fae2b71cb9badbcf3a996f	Còn bé này tới số rồi		sentence-collector	1	3
59feb1fa09b7cc47fb4ad0b7f85d5afe49257618b5f51b0fcf49d5be9b1445ba	Mẹ chăm mẹ bẵm		sentence-collector	1	3
5a0460afb1b18794a371e91233ce9f7f78a84e2e872127506f24724f4bc698a4	song trai liền đáp		sentence-collector	1	3
5a05ec0cf8a3fa6a1fc09d61e8f695f2ccf934c6ca7dd6e097e9004c3633c89b	Chồng tôi vẫn biết tôi thương nhớ		sentence-collector	1	3
5a06484c5766d6a5bd57ebf412d5763bdfc003298817a47f1ff238483b134900	Trình vội cụp tay của Hà xuống rồi đáp		sentence-collector	1	3
5a10f29fb13d9d9a054b36919fe47d89ac4003501d6e1877175baad6a12ba2d4	Ta thấy có những người mặc đồ tây		sentence-collector	1	3
5a132b61d4584e3388146800397714ea3b867b3a6e335e9ee03b2ed2869a3268	Con bé Hòa lên tiếng		sentence-collector	1	3
5a1871eea0e46d74b48f098223ccc6a5ad4b882513a5918a89d4463b0873a275	Cũng nghe người ta nói lại thôi		sentence-collector	1	3
5a1c04c9dd15c77a6bf1630ab42a2a0ba11658a744d6ca9aba63c8b1ed58f221	Cơm độn khoai lát		sentence-collector	1	3
5a2c6c5303a8cdee70f2e38bef3b3cace30adeb0d0367d4498efc12ec9ca037a	vong hồn con thảo không thể thoát ra để đi siêu sinh		sentence-collector	1	3
5a511d19ed52e61139e447c0044278c8243871635ec0369f3f143b79635bab61	bạn ấy không làm gì cháu cả		sentence-collector	1	3
5a5af3e317532a27c41fb2e9763f5a3e8c3007f9b8a9a0a692df615b21e5767e	Bạn bè là chi?		sentence-collector	1	3
